,ngram,age,lookup_index,child,length
373,"('PROPN', 'PUNCT')",2.0,275,Alex (Providence),2
374,"('PROPN', 'PROPN')",2.0,276,Alex (Providence),2
375,"('DET', 'PROPN')",2.0,277,Alex (Providence),2
376,"('PRON', 'PRON')",2.0,278,Alex (Providence),2
377,"('DET', 'PRON')",2.0,279,Alex (Providence),2
378,"('PRON', 'PRON')",2.0,280,Alex (Providence),2
379,"('PRON', 'PRON')",2.0,281,Alex (Providence),2
380,"('PRON', 'PRON')",2.0,282,Alex (Providence),2
381,"('NUM', 'NUM')",2.0,283,Alex (Providence),2
382,"('PRON', 'PRON')",2.0,284,Alex (Providence),2
383,"('PRON', 'PRON')",2.0,285,Alex (Providence),2
384,"('AUX', 'ADJ')",2.0,286,Alex (Providence),2
385,"('PRON', 'PRON')",2.0,287,Alex (Providence),2
386,"('PRON', 'AUX')",2.0,288,Alex (Providence),2
387,"('AUX', 'VERB')",2.0,288,Alex (Providence),2
388,"('PRON', 'AUX', 'VERB')",2.0,288,Alex (Providence),3
389,"('PRON', 'PRON')",2.0,289,Alex (Providence),2
390,"('PRON', 'PRON')",2.0,290,Alex (Providence),2
391,"('PRON', 'PRON')",2.0,291,Alex (Providence),2
392,"('PRON', 'PRON')",2.0,292,Alex (Providence),2
393,"('PRON', 'PRON')",2.0,293,Alex (Providence),2
394,"('PRON', 'PRON')",2.0,294,Alex (Providence),2
395,"('PRON', 'PRON')",2.0,295,Alex (Providence),2
396,"('PRON', 'PRON')",2.0,296,Alex (Providence),2
397,"('PRON', 'PRON')",2.0,297,Alex (Providence),2
398,"('PRON', 'PRON')",2.0,298,Alex (Providence),2
399,"('PRON', 'PRON')",2.0,299,Alex (Providence),2
400,"('PRON', 'PRON')",2.0,300,Alex (Providence),2
401,"('PRON', 'PRON')",2.0,301,Alex (Providence),2
402,"('PRON', 'PRON')",2.0,302,Alex (Providence),2
403,"('PRON', 'PRON')",2.0,303,Alex (Providence),2
404,"('PRON', 'PRON')",2.0,304,Alex (Providence),2
405,"('PRON', 'PRON')",2.0,305,Alex (Providence),2
406,"('PRON', 'VERB')",2.0,306,Alex (Providence),2
407,"('VERB', 'PRON')",2.0,306,Alex (Providence),2
408,"('PRON', 'VERB', 'PRON')",2.0,306,Alex (Providence),3
409,"('PRON', 'AUX')",2.0,307,Alex (Providence),2
410,"('AUX', 'PRON')",2.0,307,Alex (Providence),2
411,"('PRON', 'AUX', 'PRON')",2.0,307,Alex (Providence),3
412,"('X', 'NOUN')",2.0,308,Alex (Providence),2
413,"('NOUN', 'NOUN')",2.0,308,Alex (Providence),2
414,"('X', 'NOUN', 'NOUN')",2.0,308,Alex (Providence),3
415,"('PRON', 'AUX')",2.0,309,Alex (Providence),2
416,"('AUX', 'PRON')",2.0,309,Alex (Providence),2
417,"('PRON', 'AUX', 'PRON')",2.0,309,Alex (Providence),3
418,"('VERB', 'VERB')",2.0,310,Alex (Providence),2
419,"('VERB', 'NOUN')",2.0,310,Alex (Providence),2
420,"('VERB', 'VERB', 'NOUN')",2.0,310,Alex (Providence),3
421,"('PRON', 'AUX')",2.0,311,Alex (Providence),2
422,"('AUX', 'PRON')",2.0,311,Alex (Providence),2
423,"('PRON', 'AUX', 'PRON')",2.0,311,Alex (Providence),3
424,"('PRON', 'AUX')",2.0,312,Alex (Providence),2
425,"('AUX', 'PRON')",2.0,312,Alex (Providence),2
426,"('PRON', 'AUX', 'PRON')",2.0,312,Alex (Providence),3
427,"('PRON', 'AUX')",2.0,313,Alex (Providence),2
428,"('AUX', 'PRON')",2.0,313,Alex (Providence),2
429,"('PRON', 'AUX', 'PRON')",2.0,313,Alex (Providence),3
430,"('PRON', 'AUX')",2.0,314,Alex (Providence),2
431,"('AUX', 'PRON')",2.0,314,Alex (Providence),2
432,"('PRON', 'AUX', 'PRON')",2.0,314,Alex (Providence),3
433,"('PRON', 'AUX')",2.0,315,Alex (Providence),2
434,"('AUX', 'PRON')",2.0,315,Alex (Providence),2
435,"('PRON', 'AUX', 'PRON')",2.0,315,Alex (Providence),3
436,"('PRON', 'AUX')",2.0,316,Alex (Providence),2
437,"('AUX', 'PRON')",2.0,316,Alex (Providence),2
438,"('PRON', 'AUX', 'PRON')",2.0,316,Alex (Providence),3
439,"('PRON', 'AUX')",2.0,317,Alex (Providence),2
440,"('AUX', 'PRON')",2.0,317,Alex (Providence),2
441,"('PRON', 'AUX', 'PRON')",2.0,317,Alex (Providence),3
442,"('PRON', 'AUX')",2.0,318,Alex (Providence),2
443,"('AUX', 'PRON')",2.0,318,Alex (Providence),2
444,"('PRON', 'AUX', 'PRON')",2.0,318,Alex (Providence),3
445,"('PRON', 'AUX')",2.0,319,Alex (Providence),2
446,"('AUX', 'PRON')",2.0,319,Alex (Providence),2
447,"('PRON', 'AUX', 'PRON')",2.0,319,Alex (Providence),3
448,"('PRON', 'AUX')",2.0,320,Alex (Providence),2
449,"('AUX', 'PRON')",2.0,320,Alex (Providence),2
450,"('PRON', 'AUX', 'PRON')",2.0,320,Alex (Providence),3
451,"('INTJ', 'PRON')",2.0,321,Alex (Providence),2
452,"('PRON', 'PRON')",2.0,321,Alex (Providence),2
453,"('INTJ', 'PRON', 'PRON')",2.0,321,Alex (Providence),3
454,"('PROPN', 'PROPN')",2.0,322,Alex (Providence),2
455,"('PROPN', 'PROPN')",2.0,322,Alex (Providence),2
456,"('PROPN', 'PROPN', 'PROPN')",2.0,322,Alex (Providence),3
457,"('PROPN', 'DET')",2.0,323,Alex (Providence),2
458,"('DET', 'X')",2.0,323,Alex (Providence),2
459,"('PROPN', 'DET', 'X')",2.0,323,Alex (Providence),3
460,"('INTJ', 'PRON')",2.0,324,Alex (Providence),2
461,"('PRON', 'PRON')",2.0,324,Alex (Providence),2
462,"('INTJ', 'PRON', 'PRON')",2.0,324,Alex (Providence),3
463,"('PRON', 'PRON')",2.0,325,Alex (Providence),2
464,"('PRON', 'AUX')",2.0,325,Alex (Providence),2
465,"('AUX', 'PRON')",2.0,325,Alex (Providence),2
466,"('PRON', 'PRON', 'AUX')",2.0,325,Alex (Providence),3
467,"('PRON', 'AUX', 'PRON')",2.0,325,Alex (Providence),3
468,"('PRON', 'PRON', 'AUX', 'PRON')",2.0,325,Alex (Providence),4
469,"('PRON', 'AUX')",2.0,326,Alex (Providence),2
470,"('AUX', 'PRON')",2.0,326,Alex (Providence),2
471,"('PRON', 'PRON')",2.0,326,Alex (Providence),2
472,"('PRON', 'AUX', 'PRON')",2.0,326,Alex (Providence),3
473,"('AUX', 'PRON', 'PRON')",2.0,326,Alex (Providence),3
474,"('PRON', 'AUX', 'PRON', 'PRON')",2.0,326,Alex (Providence),4
475,"('PRON', 'AUX')",2.0,327,Alex (Providence),2
476,"('AUX', 'DET')",2.0,327,Alex (Providence),2
477,"('DET', 'NUM')",2.0,327,Alex (Providence),2
478,"('PRON', 'AUX', 'DET')",2.0,327,Alex (Providence),3
479,"('AUX', 'DET', 'NUM')",2.0,327,Alex (Providence),3
480,"('PRON', 'AUX', 'DET', 'NUM')",2.0,327,Alex (Providence),4
481,"('X', 'X')",2.0,328,Alex (Providence),2
482,"('X', 'NOUN')",2.0,328,Alex (Providence),2
483,"('NOUN', 'X')",2.0,328,Alex (Providence),2
484,"('X', 'X', 'NOUN')",2.0,328,Alex (Providence),3
485,"('X', 'NOUN', 'X')",2.0,328,Alex (Providence),3
486,"('X', 'X', 'NOUN', 'X')",2.0,328,Alex (Providence),4
487,"('VERB', 'PRON')",2.0,329,Alex (Providence),2
488,"('PRON', 'AUX')",2.0,329,Alex (Providence),2
489,"('AUX', 'NOUN')",2.0,329,Alex (Providence),2
490,"('NOUN', 'NOUN')",2.0,329,Alex (Providence),2
491,"('NOUN', 'PROPN')",2.0,329,Alex (Providence),2
492,"('VERB', 'PRON', 'AUX')",2.0,329,Alex (Providence),3
493,"('PRON', 'AUX', 'NOUN')",2.0,329,Alex (Providence),3
494,"('AUX', 'NOUN', 'NOUN')",2.0,329,Alex (Providence),3
495,"('NOUN', 'NOUN', 'PROPN')",2.0,329,Alex (Providence),3
496,"('VERB', 'PRON', 'AUX', 'NOUN')",2.0,329,Alex (Providence),4
497,"('PRON', 'AUX', 'NOUN', 'NOUN')",2.0,329,Alex (Providence),4
498,"('AUX', 'NOUN', 'NOUN', 'PROPN')",2.0,329,Alex (Providence),4
499,"('INTJ', 'VERB')",1.4,517,Ethan (Providence),2
500,"('ADV', 'ADV')",1.4,518,Ethan (Providence),2
501,"('NOUN', 'NOUN')",1.4,519,Ethan (Providence),2
502,"('ADV', 'ADV')",1.4,520,Ethan (Providence),2
503,"('DET', 'NOUN')",1.4,521,Ethan (Providence),2
504,"('NOUN', 'NOUN')",1.4,522,Ethan (Providence),2
505,"('ADV', 'ADV')",1.4,523,Ethan (Providence),2
506,"('ADJ', 'NOUN')",1.4,524,Ethan (Providence),2
507,"('ADV', 'ADV')",1.4,525,Ethan (Providence),2
508,"('ADV', 'ADV')",1.5,1176,Ethan (Providence),2
509,"('NOUN', 'ADV')",1.5,1177,Ethan (Providence),2
510,"('NOUN', 'ADV')",1.5,1178,Ethan (Providence),2
511,"('ADV', 'ADV')",1.5,1179,Ethan (Providence),2
512,"('VERB', 'NOUN')",1.5,1180,Ethan (Providence),2
513,"('ADJ', 'NOUN')",1.5,1181,Ethan (Providence),2
514,"('PRON', 'ADV')",1.5,1182,Ethan (Providence),2
515,"('PRON', 'ADV')",1.5,1183,Ethan (Providence),2
516,"('PRON', 'ADV')",1.5,1184,Ethan (Providence),2
517,"('DET', 'NOUN')",1.5,1185,Ethan (Providence),2
518,"('PROPN', 'PROPN')",1.5,1186,Ethan (Providence),2
519,"('ADJ', 'ADJ')",1.5,1187,Ethan (Providence),2
520,"('ADJ', 'PRON')",1.5,1188,Ethan (Providence),2
521,"('VERB', 'NOUN')",1.5,1189,Ethan (Providence),2
522,"('DET', 'NOUN')",1.5,1190,Ethan (Providence),2
523,"('NOUN', 'NOUN')",1.5,1191,Ethan (Providence),2
524,"('ADJ', 'NOUN')",1.5,1192,Ethan (Providence),2
525,"('ADJ', 'ADJ')",1.5,1193,Ethan (Providence),2
526,"('INTJ', 'NOUN')",1.5,1194,Ethan (Providence),2
527,"('NOUN', 'NOUN')",1.5,1195,Ethan (Providence),2
528,"('INTJ', 'ADV')",1.5,1196,Ethan (Providence),2
529,"('PROPN', 'PROPN')",1.5,1197,Ethan (Providence),2
530,"('NOUN', 'NOUN')",1.5,1198,Ethan (Providence),2
531,"('VERB', 'ADV')",1.5,1199,Ethan (Providence),2
532,"('VERB', 'ADV')",1.5,1200,Ethan (Providence),2
533,"('DET', 'NOUN')",1.5,1201,Ethan (Providence),2
534,"('ADJ', 'NOUN')",1.5,1202,Ethan (Providence),2
535,"('NOUN', 'NOUN')",1.5,1203,Ethan (Providence),2
536,"('NOUN', 'NOUN')",1.5,1204,Ethan (Providence),2
537,"('ADV', 'ADJ')",1.5,1205,Ethan (Providence),2
538,"('NOUN', 'ADV')",1.5,1206,Ethan (Providence),2
539,"('VERB', 'NOUN')",1.5,1207,Ethan (Providence),2
540,"('DET', 'NOUN')",1.5,1208,Ethan (Providence),2
541,"('INTJ', 'INTJ')",1.5,1209,Ethan (Providence),2
542,"('NOUN', 'NOUN')",1.5,1210,Ethan (Providence),2
543,"('NOUN', 'NOUN')",1.5,1211,Ethan (Providence),2
544,"('NOUN', 'NOUN')",1.5,1212,Ethan (Providence),2
545,"('VERB', 'NUM')",1.5,1213,Ethan (Providence),2
546,"('VERB', 'ADV')",1.5,1214,Ethan (Providence),2
547,"('ADV', 'ADV')",1.5,1215,Ethan (Providence),2
548,"('ADV', 'ADV')",1.5,1216,Ethan (Providence),2
549,"('ADJ', 'NOUN')",1.5,1217,Ethan (Providence),2
550,"('ADJ', 'ADJ')",1.5,1218,Ethan (Providence),2
551,"('ADJ', 'NOUN')",1.5,1219,Ethan (Providence),2
552,"('ADJ', 'NOUN')",1.5,1220,Ethan (Providence),2
553,"('INTJ', 'NOUN')",1.5,1221,Ethan (Providence),2
554,"('ADV', 'ADJ')",1.5,1222,Ethan (Providence),2
555,"('NOUN', 'NOUN')",1.5,1223,Ethan (Providence),2
556,"('ADJ', 'NOUN')",1.5,1224,Ethan (Providence),2
557,"('PROPN', 'ADJ')",1.5,1225,Ethan (Providence),2
558,"('ADJ', 'NOUN')",1.5,1226,Ethan (Providence),2
559,"('ADJ', 'NOUN')",1.5,1227,Ethan (Providence),2
560,"('NOUN', 'NOUN')",1.5,1228,Ethan (Providence),2
561,"('DET', 'NOUN')",1.5,1229,Ethan (Providence),2
562,"('NOUN', 'NUM')",1.5,1230,Ethan (Providence),2
563,"('VERB', 'ADJ')",1.5,1231,Ethan (Providence),2
564,"('INTJ', 'INTJ')",1.5,1232,Ethan (Providence),2
565,"('ADJ', 'NOUN')",1.5,1233,Ethan (Providence),2
566,"('ADJ', 'NOUN')",1.5,1234,Ethan (Providence),2
567,"('NOUN', 'ADJ')",1.5,1235,Ethan (Providence),2
568,"('ADJ', 'ADV')",1.5,1236,Ethan (Providence),2
569,"('ADJ', 'NOUN')",1.5,1237,Ethan (Providence),2
570,"('NOUN', 'NOUN')",1.5,1238,Ethan (Providence),2
571,"('NOUN', 'VERB')",1.5,1239,Ethan (Providence),2
572,"('PROPN', 'PROPN')",1.5,1240,Ethan (Providence),2
573,"('NOUN', 'VERB')",1.5,1241,Ethan (Providence),2
574,"('PROPN', 'PROPN')",1.5,1242,Ethan (Providence),2
575,"('PROPN', 'PROPN')",1.5,1243,Ethan (Providence),2
576,"('ADJ', 'NUM')",1.5,1244,Ethan (Providence),2
577,"('PROPN', 'PROPN')",1.5,1245,Ethan (Providence),2
578,"('PROPN', 'ADJ')",1.5,1246,Ethan (Providence),2
579,"('VERB', 'ADV')",1.5,1247,Ethan (Providence),2
580,"('NOUN', 'ADV')",1.5,1248,Ethan (Providence),2
581,"('NOUN', 'ADV')",1.5,1249,Ethan (Providence),2
582,"('VERB', 'ADV')",1.5,1250,Ethan (Providence),2
583,"('PROPN', 'NOUN')",1.5,1251,Ethan (Providence),2
584,"('ADJ', 'NOUN')",1.5,1252,Ethan (Providence),2
585,"('NOUN', 'NOUN')",1.5,1253,Ethan (Providence),2
586,"('ADJ', 'NOUN')",1.5,1254,Ethan (Providence),2
587,"('NOUN', 'NOUN')",1.5,1255,Ethan (Providence),2
588,"('INTJ', 'INTJ')",1.5,1256,Ethan (Providence),2
589,"('ADP', 'DET')",1.5,1257,Ethan (Providence),2
590,"('PROPN', 'PROPN')",1.5,1258,Ethan (Providence),2
591,"('PROPN', 'PROPN')",1.5,1259,Ethan (Providence),2
592,"('NOUN', 'NOUN')",1.5,1260,Ethan (Providence),2
593,"('NOUN', 'NOUN')",1.5,1261,Ethan (Providence),2
594,"('INTJ', 'NOUN')",1.5,1262,Ethan (Providence),2
595,"('ADJ', 'ADJ')",1.5,1263,Ethan (Providence),2
596,"('ADJ', 'ADJ')",1.5,1264,Ethan (Providence),2
597,"('ADJ', 'NOUN')",1.5,1265,Ethan (Providence),2
598,"('VERB', 'ADJ')",1.5,1266,Ethan (Providence),2
599,"('INTJ', 'NOUN')",1.5,1267,Ethan (Providence),2
600,"('ADJ', 'ADJ')",1.5,1268,Ethan (Providence),2
601,"('NOUN', 'NOUN')",1.5,1269,Ethan (Providence),2
602,"('PROPN', 'NOUN')",1.5,1270,Ethan (Providence),2
603,"('ADV', 'ADV')",1.5,1271,Ethan (Providence),2
604,"('ADJ', 'PART')",1.5,1272,Ethan (Providence),2
605,"('PART', 'NOUN')",1.5,1272,Ethan (Providence),2
606,"('ADJ', 'PART', 'NOUN')",1.5,1272,Ethan (Providence),3
607,"('VERB', 'PRON')",1.5,1273,Ethan (Providence),2
608,"('VERB', 'PRON')",1.5,1274,Ethan (Providence),2
609,"('VERB', 'PRON')",1.5,1275,Ethan (Providence),2
610,"('VERB', 'PRON')",1.5,1276,Ethan (Providence),2
611,"('NOUN', 'ADJ')",1.5,1277,Ethan (Providence),2
612,"('NOUN', 'NOUN')",1.5,1278,Ethan (Providence),2
613,"('NOUN', 'ADV')",1.5,1279,Ethan (Providence),2
614,"('DET', 'NOUN')",1.5,1280,Ethan (Providence),2
615,"('VERB', 'PRON')",1.5,1281,Ethan (Providence),2
616,"('PROPN', 'NOUN')",1.5,1282,Ethan (Providence),2
617,"('NOUN', 'NOUN')",1.5,1283,Ethan (Providence),2
618,"('VERB', 'PRON')",1.5,1284,Ethan (Providence),2
619,"('VERB', 'PRON')",1.5,1285,Ethan (Providence),2
620,"('ADP', 'NOUN')",1.5,1286,Ethan (Providence),2
621,"('VERB', 'ADV')",1.5,1287,Ethan (Providence),2
622,"('ADJ', 'NOUN')",1.5,1288,Ethan (Providence),2
623,"('ADJ', 'NOUN')",1.5,1289,Ethan (Providence),2
624,"('NOUN', 'NOUN')",1.5,1290,Ethan (Providence),2
625,"('NOUN', 'NOUN')",1.5,1291,Ethan (Providence),2
626,"('NOUN', 'NOUN')",1.5,1292,Ethan (Providence),2
627,"('PROPN', 'VERB')",1.5,1293,Ethan (Providence),2
628,"('ADJ', 'NOUN')",1.5,1294,Ethan (Providence),2
629,"('NOUN', 'NOUN')",1.5,1295,Ethan (Providence),2
630,"('NOUN', 'NOUN')",1.5,1296,Ethan (Providence),2
631,"('VERB', 'NOUN')",1.5,1297,Ethan (Providence),2
632,"('NOUN', 'NOUN')",1.5,1298,Ethan (Providence),2
633,"('ADJ', 'NOUN')",1.5,1299,Ethan (Providence),2
634,"('NOUN', 'NOUN')",1.5,1300,Ethan (Providence),2
635,"('PROPN', 'NOUN')",1.5,1301,Ethan (Providence),2
636,"('ADJ', 'NOUN')",1.5,1302,Ethan (Providence),2
637,"('NOUN', 'NOUN')",1.5,1303,Ethan (Providence),2
638,"('NOUN', 'NOUN')",1.5,1304,Ethan (Providence),2
639,"('ADJ', 'NOUN')",1.5,1305,Ethan (Providence),2
640,"('ADJ', 'NOUN')",1.5,1306,Ethan (Providence),2
641,"('ADJ', 'NOUN')",1.5,1307,Ethan (Providence),2
642,"('NOUN', 'NOUN')",1.5,1308,Ethan (Providence),2
643,"('NOUN', 'NOUN')",1.5,1309,Ethan (Providence),2
644,"('ADV', 'ADJ')",1.5,1310,Ethan (Providence),2
645,"('ADJ', 'NOUN')",1.5,1311,Ethan (Providence),2
646,"('VERB', 'NOUN')",1.5,1312,Ethan (Providence),2
647,"('VERB', 'NOUN')",1.5,1313,Ethan (Providence),2
648,"('VERB', 'NOUN')",1.5,1314,Ethan (Providence),2
649,"('VERB', 'NOUN')",1.5,1315,Ethan (Providence),2
650,"('VERB', 'NOUN')",1.5,1316,Ethan (Providence),2
651,"('NOUN', 'ADV')",1.5,1317,Ethan (Providence),2
652,"('PROPN', 'NOUN')",1.5,1318,Ethan (Providence),2
653,"('PRON', 'VERB')",1.5,1319,Ethan (Providence),2
654,"('PRON', 'VERB')",1.5,1320,Ethan (Providence),2
655,"('NOUN', 'NOUN')",1.5,1321,Ethan (Providence),2
656,"('PRON', 'NOUN')",1.5,1322,Ethan (Providence),2
657,"('NOUN', 'ADV')",1.5,1323,Ethan (Providence),2
658,"('PROPN', 'ADV')",1.5,1324,Ethan (Providence),2
659,"('NOUN', 'NOUN')",1.5,1325,Ethan (Providence),2
660,"('NOUN', 'ADV')",1.5,1326,Ethan (Providence),2
661,"('VERB', 'PRON')",1.5,1327,Ethan (Providence),2
662,"('ADJ', 'NOUN')",1.5,1328,Ethan (Providence),2
663,"('ADJ', 'NOUN')",1.5,1329,Ethan (Providence),2
664,"('ADJ', 'ADJ')",1.5,1330,Ethan (Providence),2
665,"('NOUN', 'NOUN')",1.5,1331,Ethan (Providence),2
666,"('ADJ', 'NOUN')",1.5,1332,Ethan (Providence),2
667,"('NOUN', 'NOUN')",1.5,1333,Ethan (Providence),2
668,"('ADJ', 'NOUN')",1.5,1334,Ethan (Providence),2
669,"('ADJ', 'NOUN')",1.5,1335,Ethan (Providence),2
670,"('INTJ', 'NOUN')",1.5,1336,Ethan (Providence),2
671,"('DET', 'NOUN')",1.5,1337,Ethan (Providence),2
672,"('NOUN', 'NOUN')",1.5,1338,Ethan (Providence),2
673,"('NOUN', 'VERB')",1.5,1339,Ethan (Providence),2
674,"('VERB', 'PRON')",1.5,1339,Ethan (Providence),2
675,"('NOUN', 'VERB', 'PRON')",1.5,1339,Ethan (Providence),3
676,"('NOUN', 'ADP')",1.5,1340,Ethan (Providence),2
677,"('ADP', 'NOUN')",1.5,1340,Ethan (Providence),2
678,"('NOUN', 'ADP', 'NOUN')",1.5,1340,Ethan (Providence),3
679,"('INTJ', 'INTJ')",1.5,1341,Ethan (Providence),2
680,"('INTJ', 'INTJ')",1.5,1341,Ethan (Providence),2
681,"('INTJ', 'INTJ', 'INTJ')",1.5,1341,Ethan (Providence),3
682,"('ADJ', 'ADJ')",1.5,1342,Ethan (Providence),2
683,"('ADJ', 'NOUN')",1.5,1342,Ethan (Providence),2
684,"('ADJ', 'ADJ', 'NOUN')",1.5,1342,Ethan (Providence),3
685,"('ADJ', 'ADJ')",1.5,1343,Ethan (Providence),2
686,"('ADJ', 'PRON')",1.5,1343,Ethan (Providence),2
687,"('ADJ', 'ADJ', 'PRON')",1.5,1343,Ethan (Providence),3
688,"('ADJ', 'ADJ')",1.5,1344,Ethan (Providence),2
689,"('ADJ', 'ADJ')",1.5,1344,Ethan (Providence),2
690,"('ADJ', 'ADJ', 'ADJ')",1.5,1344,Ethan (Providence),3
691,"('ADJ', 'ADJ')",1.5,1345,Ethan (Providence),2
692,"('ADJ', 'NUM')",1.5,1345,Ethan (Providence),2
693,"('ADJ', 'ADJ', 'NUM')",1.5,1345,Ethan (Providence),3
694,"('ADJ', 'ADJ')",1.5,1346,Ethan (Providence),2
695,"('ADJ', 'NOUN')",1.5,1346,Ethan (Providence),2
696,"('ADJ', 'ADJ', 'NOUN')",1.5,1346,Ethan (Providence),3
697,"('PROPN', 'NOUN')",1.5,1347,Ethan (Providence),2
698,"('NOUN', 'NOUN')",1.5,1347,Ethan (Providence),2
699,"('PROPN', 'NOUN', 'NOUN')",1.5,1347,Ethan (Providence),3
700,"('ADJ', 'ADJ')",1.5,1348,Ethan (Providence),2
701,"('ADJ', 'NOUN')",1.5,1348,Ethan (Providence),2
702,"('ADJ', 'ADJ', 'NOUN')",1.5,1348,Ethan (Providence),3
703,"('ADJ', 'ADJ')",1.5,1349,Ethan (Providence),2
704,"('ADJ', 'NOUN')",1.5,1349,Ethan (Providence),2
705,"('ADJ', 'ADJ', 'NOUN')",1.5,1349,Ethan (Providence),3
706,"('ADJ', 'ADJ')",1.5,1350,Ethan (Providence),2
707,"('ADJ', 'NOUN')",1.5,1350,Ethan (Providence),2
708,"('ADJ', 'ADJ', 'NOUN')",1.5,1350,Ethan (Providence),3
709,"('VERB', 'NOUN')",1.5,1351,Ethan (Providence),2
710,"('NOUN', 'NOUN')",1.5,1351,Ethan (Providence),2
711,"('VERB', 'NOUN', 'NOUN')",1.5,1351,Ethan (Providence),3
712,"('VERB', 'PRON')",1.5,1352,Ethan (Providence),2
713,"('PRON', 'PROPN')",1.5,1352,Ethan (Providence),2
714,"('VERB', 'PRON', 'PROPN')",1.5,1352,Ethan (Providence),3
715,"('NOUN', 'NOUN')",1.5,1353,Ethan (Providence),2
716,"('NOUN', 'ADV')",1.5,1353,Ethan (Providence),2
717,"('NOUN', 'NOUN', 'ADV')",1.5,1353,Ethan (Providence),3
718,"('CCONJ', 'VERB')",1.5,1354,Ethan (Providence),2
719,"('VERB', 'PRON')",1.5,1354,Ethan (Providence),2
720,"('CCONJ', 'VERB', 'PRON')",1.5,1354,Ethan (Providence),3
721,"('NOUN', 'ADJ')",1.5,1355,Ethan (Providence),2
722,"('ADJ', 'NOUN')",1.5,1355,Ethan (Providence),2
723,"('NOUN', 'ADJ', 'NOUN')",1.5,1355,Ethan (Providence),3
724,"('VERB', 'PRON')",1.5,1356,Ethan (Providence),2
725,"('PRON', 'ADJ')",1.5,1356,Ethan (Providence),2
726,"('VERB', 'PRON', 'ADJ')",1.5,1356,Ethan (Providence),3
727,"('VERB', 'PRON')",1.5,1357,Ethan (Providence),2
728,"('PRON', 'ADJ')",1.5,1357,Ethan (Providence),2
729,"('VERB', 'PRON', 'ADJ')",1.5,1357,Ethan (Providence),3
730,"('ADJ', 'ADJ')",1.5,1358,Ethan (Providence),2
731,"('ADJ', 'NOUN')",1.5,1358,Ethan (Providence),2
732,"('ADJ', 'ADJ', 'NOUN')",1.5,1358,Ethan (Providence),3
733,"('ADJ', 'NOUN')",1.5,1359,Ethan (Providence),2
734,"('NOUN', 'PART')",1.5,1359,Ethan (Providence),2
735,"('PART', 'NOUN')",1.5,1359,Ethan (Providence),2
736,"('ADJ', 'NOUN', 'PART')",1.5,1359,Ethan (Providence),3
737,"('NOUN', 'PART', 'NOUN')",1.5,1359,Ethan (Providence),3
738,"('ADJ', 'NOUN', 'PART', 'NOUN')",1.5,1359,Ethan (Providence),4
739,"('ADJ', 'ADJ')",1.5,1360,Ethan (Providence),2
740,"('ADJ', 'NOUN')",1.5,1360,Ethan (Providence),2
741,"('ADJ', 'ADJ', 'NOUN')",1.5,1360,Ethan (Providence),3
742,"('VERB', 'VERB')",1.5,1361,Ethan (Providence),2
743,"('VERB', 'NOUN')",1.5,1361,Ethan (Providence),2
744,"('VERB', 'VERB', 'NOUN')",1.5,1361,Ethan (Providence),3
745,"('VERB', 'PRON')",1.5,1362,Ethan (Providence),2
746,"('PRON', 'NOUN')",1.5,1362,Ethan (Providence),2
747,"('VERB', 'PRON', 'NOUN')",1.5,1362,Ethan (Providence),3
748,"('VERB', 'ADJ')",1.5,1363,Ethan (Providence),2
749,"('ADJ', 'NOUN')",1.5,1363,Ethan (Providence),2
750,"('VERB', 'ADJ', 'NOUN')",1.5,1363,Ethan (Providence),3
751,"('ADJ', 'ADP')",1.5,1364,Ethan (Providence),2
752,"('ADP', 'ADV')",1.5,1364,Ethan (Providence),2
753,"('ADJ', 'ADP', 'ADV')",1.5,1364,Ethan (Providence),3
754,"('ADJ', 'NOUN')",1.5,1365,Ethan (Providence),2
755,"('NOUN', 'NOUN')",1.5,1365,Ethan (Providence),2
756,"('NOUN', 'NOUN')",1.5,1365,Ethan (Providence),2
757,"('ADJ', 'NOUN', 'NOUN')",1.5,1365,Ethan (Providence),3
758,"('NOUN', 'NOUN', 'NOUN')",1.5,1365,Ethan (Providence),3
759,"('ADJ', 'NOUN', 'NOUN', 'NOUN')",1.5,1365,Ethan (Providence),4
760,"('PRON', 'INTJ')",1.5,1366,Ethan (Providence),2
761,"('INTJ', 'PRON')",1.5,1366,Ethan (Providence),2
762,"('PRON', 'INTJ')",1.5,1366,Ethan (Providence),2
763,"('PRON', 'INTJ', 'PRON')",1.5,1366,Ethan (Providence),3
764,"('INTJ', 'PRON', 'INTJ')",1.5,1366,Ethan (Providence),3
765,"('PRON', 'INTJ', 'PRON', 'INTJ')",1.5,1366,Ethan (Providence),4
766,"('PRON', 'VERB')",1.5,1367,Ethan (Providence),2
767,"('VERB', 'PRON')",1.5,1367,Ethan (Providence),2
768,"('PRON', 'VERB')",1.5,1367,Ethan (Providence),2
769,"('PRON', 'VERB', 'PRON')",1.5,1367,Ethan (Providence),3
770,"('VERB', 'PRON', 'VERB')",1.5,1367,Ethan (Providence),3
771,"('PRON', 'VERB', 'PRON', 'VERB')",1.5,1367,Ethan (Providence),4
772,"('NOUN', 'NOUN')",1.5,1368,Ethan (Providence),2
773,"('NOUN', 'NOUN')",1.5,1368,Ethan (Providence),2
774,"('NOUN', 'NOUN')",1.5,1368,Ethan (Providence),2
775,"('NOUN', 'NOUN', 'NOUN')",1.5,1368,Ethan (Providence),3
